graph6 string,levelable,minimized solution
H?BvfQV,F,NA
H?BvfQN,F,NA
H?BvfO^,F,NA
H?BvfR{,F,NA
H?BvfRu,F,NA
H?BvfRm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?BvfR],F,NA
H?BvfRx,F,NA
H?BvfRt,F,NA
H?BvfRl,F,NA
H?BvfR\,F,NA
H?BvfRf,F,NA
H?BvfRV,F,NA
H?BvfRN,F,NA
H?BvfQ^,F,NA
H?BvfR},F,NA
H?BvfR|,F,NA
H?BvfRv,F,NA
H?BvfRn,F,NA
H?BvfR^,F,NA
H?BvfR~,F,NA
H?Bvfrw,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 2.0, 2.0]"
H?Bvfrs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?Bvfre,F,NA
H?BvfrM,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0, 5.0]"
H?Bvfr{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?Bvfru,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H?Bvfrm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H?Bvfrx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0]"
H?Bvfrt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0]"
H?Bvfr},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H?Bvfr|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
H?Bvfrv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H?Bvfrn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0]"
H?Bvfr~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 6.0]"
H?Bvfjq,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H?Bvfji,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H?Bvfjy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 3.0]"
H?Bvfju,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H?Bvfjt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0]"
H?Bvfj},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H?Bvfj|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0]"
H?Bvfjv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H?Bvfjn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0]"
H?Bvfj~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 6.0]"
H?Bvfzy,F,NA
H?Bvfz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 2.0]"
H?Bvfz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 3.0]"
H?Bvfzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 3.0]"
H?Bvfzv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 5.0]"
H?Bvfz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 6.0]"
H?Bvfnu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H?Bvfnm,F,NA
H?Bvfn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 2.0]"
H?Bvfnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 5.0]"
H?Bvfn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 6.0]"
H?Bvf^m,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 4.0, 2.0]"
H?Bvf^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 2.0]"
H?Bvf^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 3.0]"
H?Bvf^v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 5.0]"
H?Bvf^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 5.0]"
H?Bvf^^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 5.0]"
H?Bvf^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 6.0]"
H?Bvf~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 5.0, 2.0]"
H?Bvf~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 6.0, 6.0]"
H?BvUrw,F,NA
H?BvUrs,F,NA
H?BvUrk,F,NA
H?BvUq{,F,NA
H?BvUre,F,NA
H?BvUrU,F,NA
H?BvUqu,F,NA
H?BvUq],F,NA
H?BvUo},F,NA
H?BvUrF,F,NA
H?BvUqf,F,NA
H?BvUov,F,NA
H?BvUr{,F,NA
H?BvUru,F,NA
H?BvUr],F,NA
H?BvUq},F,NA
H?BvUrf,F,NA
H?BvUqv,F,NA
H?BvUo~,F,NA
H?BvUr},F,NA
H?BvUrv,F,NA
H?BvUq~,F,NA
H?BvUr~,F,NA
H?BvVrw,F,NA
H?BvVrs,F,NA
H?BvVrk,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 5.0]"
H?BvVr[,F,NA
H?BvVre,F,NA
H?BvVrU,F,NA
H?BvVq],F,NA
H?BvVr{,F,NA
H?BvVru,F,NA
H?BvVr],F,NA
H?BvVrx,F,NA
H?BvVrt,F,NA
H?BvVrl,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 5.0]"
H?BvVrf,F,NA
H?BvVr},F,NA
H?BvVr|,F,NA
H?BvVrv,F,NA
H?BvVr^,F,NA
H?BvVr~,F,NA
H?BvVji,F,NA
H?BvVjy,F,NA
H?BvVjm,F,NA
H?BvVjt,F,NA
H?BvVjl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 4.0]"
H?BvVj\,F,NA
H?BvVj},F,NA
H?BvVj|,F,NA
H?BvVjv,F,NA
H?BvVjn,F,NA
H?BvVj^,F,NA
H?BvVj~,F,NA
H?BvVZq,F,NA
H?BvVZ{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 2.0]"
H?BvVZy,F,NA
H?BvVZu,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 4.0, 4.0, 5.0]"
H?BvVZm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 2.0]"
H?BvVZ],F,NA
H?BvVZl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 4.0]"
H?BvVZr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 2.0, 3.0]"
H?BvVZj,F,NA
H?BvVZ},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 3.0]"
H?BvVZ|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 5.0]"
H?BvVZz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 2.0]"
H?BvVZv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 5.0]"
H?BvVZn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 5.0]"
H?BvVZ^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 5.0]"
H?BvVZ~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 4.0, 6.0]"
H?BvUzq,F,NA
H?BvUzi,F,NA
H?BvUyy,F,NA
H?BvUz{,F,NA
H?BvUzy,F,NA
H?BvUzu,F,NA
H?BvUzm,F,NA
H?BvUz],F,NA
H?BvUy},F,NA
H?BvUzl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 4.0]"
H?BvUy|,F,NA
H?BvUz},F,NA
H?BvUz|,F,NA
H?BvUzv,F,NA
H?BvUzn,F,NA
H?BvUy~,F,NA
H?BvUz~,F,NA
H?BvVzy,F,NA
H?BvVz},F,NA
H?BvVz|,F,NA
H?BvVzz,F,NA
H?BvVzv,F,NA
H?BvVzn,F,NA
H?BvVz~,F,NA
H?BvVnm,F,NA
H?BvVn},F,NA
H?BvVnv,F,NA
H?BvVnn,F,NA
H?BvVn~,F,NA
H?BvU~u,F,NA
H?BvU~],F,NA
H?BvU}},F,NA
H?BvU~},F,NA
H?BvU~|,F,NA
H?BvU~v,F,NA
H?BvU~^,F,NA
H?BvU}~,F,NA
H?BvU~~,F,NA
H?BvV~},F,NA
H?BvV~~,F,NA
H?Bvvrw,T,"[2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 2.0, 2.0, 2.0]"
H?Bvvrs,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 5.0]"
H?Bvvrk,T,"[2.0, 2.0, 2.0, 3.0, 3.0, 6.0, 2.0, 2.0, 6.0]"
H?Bvvr{,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 5.0]"
H?Bvvry,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 2.0]"
H?Bvvrr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 2.0]"
H?Bvvrj,F,NA
H?Bvvrf,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 4.0]"
H?BvvrN,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 5.0]"
H?Bvvr},T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 6.0]"
H?Bvvrz,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 3.0]"
H?Bvvrv,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 5.0]"
H?Bvvrn,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 6.0]"
H?Bvvr~,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 2.0, 2.0, 7.0]"
H?Bvvzy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 2.0]"
H?Bvvzu,T,"[2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
H?Bvvzm,F,NA
H?Bvvz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 2.0]"
H?Bvvz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 5.0]"
H?Bvvzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 2.0]"
H?Bvvz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 6.0]"
H?Bvvvz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 2.0, 2.0]"
H?Bvvv~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 2.0, 6.0]"
H?Bvv~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 6.0, 6.0]"
H?Bvnr{,F,NA
H?Bvnru,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bvnrm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bvnrx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bvnrt,F,NA
H?Bvnrl,F,NA
H?Bvnrf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 4.0]"
H?BvnrN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 4.0]"
H?Bvnr},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bvnr|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bvnrv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bvnrn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bvnr~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 6.0]"
H?Bvnz},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bvnz|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bvnzz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bvnz~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 6.0]"
H?Bvnn},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 2.0]"
H?Bvnnv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0]"
H?Bvnnn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0]"
H?Bvnn~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 6.0]"
H?Bvn^},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 2.0]"
H?Bvn^|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 2.0]"
H?Bvn^n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0]"
H?Bvn^~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 6.0]"
H?Bvn~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 6.0, 6.0]"
H?Bv^r{,T,"[2.0, 2.0, 2.0, 3.0, 2.0, 6.0, 5.0, 2.0, 2.0]"
H?Bv^r],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bv^rx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bv^rt,F,NA
H?Bv^rl,T,"[2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 5.0, 3.0, 2.0]"
H?Bv^r\,F,NA
H?Bv^rf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 4.0]"
H?Bv^rV,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 4.0]"
H?Bv^q^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 4.0]"
H?Bv^r},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bv^r|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bv^rv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bv^r^,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bv^r~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 6.0]"
H?Bv^z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bv^z|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bv^zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bv^z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 6.0]"
H?Bv]~},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 2.0]"
H?Bv]~v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0]"
H?Bv]}~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0]"
H?Bv]~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 5.0, 6.0]"
H?Bv^~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 6.0, 6.0]"
H?Bv~z},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 2.0, 5.0, 2.0]"
H?Bv~zz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 2.0]"
H?Bv~zv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bv~zn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 5.0]"
H?Bv~z~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 5.0, 2.0, 6.0]"
H?Bv~~~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 6.0, 6.0, 6.0]"
H?bvfbw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bvfbs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bvf`{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 4.0]"
H?bvfbe,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bvf`u,F,NA
H?bvfbM,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bvf`m,T,"[2.0, 2.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
H?bvfbF,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bvf`f,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bvfaN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bvf`N,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bvfb{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bvfbu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bvfbm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bvf`},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bvfbf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bvf`v,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bvfbN,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bvf`n,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bvfb},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bvfbv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bvfbn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bvf`~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bvfb~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H?bvbro,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 2.0, 4.0, 2.0]"
H?bvbrw,T,"[5.0, 2.0, 2.0, 2.0, 5.0, 3.0, 2.0, 4.0, 2.0]"
H?bvbrs,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0]"
H?bvbp{,T,"[3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 3.0, 3.0, 2.0]"
H?bvbre,F,NA
H?bvbpu,F,NA
H?bvbrM,F,NA
H?bvbpm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bvbpx,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbrd,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 3.0]"
H?bvbpt,F,NA
H?bvbrL,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0, 4.0, 5.0]"
H?bvbpl,F,NA
H?bvbrF,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 2.0]"
H?bvbpf,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 3.0]"
H?bvbqN,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbpN,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 2.0]"
H?bvbr{,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0]"
H?bvbru,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbrm,F,NA
H?bvbp},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 3.0]"
H?bvbrx,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbrt,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0, 4.0, 2.0]"
H?bvbrl,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 6.0]"
H?bvbp|,F,NA
H?bvbrf,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 3.0]"
H?bvbpv,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbrN,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 5.0]"
H?bvbpn,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 3.0]"
H?bvbr},T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbr|,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 2.0, 3.0, 4.0, 5.0]"
H?bvbrv,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbrn,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 6.0]"
H?bvbp~,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 4.0]"
H?bvbr~,T,"[4.0, 2.0, 2.0, 2.0, 4.0, 3.0, 2.0, 4.0, 7.0]"
H?bvfp{,F,NA
H?bvfpu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bvfpm,F,NA
H?bvfr{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0]"
H?bvfru,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bvfrm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 4.0]"
H?bvfp},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0, 4.0]"
