graph6 string,levelable,minimized solution
H?bBDRm,F,NA
H?bBDR],F,NA
H?bBDQ},F,NA
H?bBDP},F,NA
H?bBDRx,F,NA
H?bBDRt,F,NA
H?bBDRl,F,NA
H?bBDR\,F,NA
H?bBDQ|,F,NA
H?bBDRr,F,NA
H?bBDRj,F,NA
H?bBDRZ,F,NA
H?bBDRf,F,NA
H?bBDR},F,NA
H?bBDR|,F,NA
H?bBDRz,F,NA
H?bBDRv,F,NA
H?bBDRn,F,NA
H?bBDR~,F,NA
H?bBBQg,F,NA
H?bBBQc,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBOk,T,"[2.0, 3.0, 2.0, 2.0, 2.0, 3.0, 2.0, 2.0, 2.0]"
H?bBBQw,F,NA
H?bBBQs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBQk,F,NA
H?bBBQ[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBO{,F,NA
H?bBBQq,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBQi,F,NA
H?bBBOy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBPM,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBOm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBPb,F,NA
H?bBBRw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBRs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBR[,F,NA
H?bBBQ{,F,NA
H?bBBP{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBRq,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRi,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBRY,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBQy,F,NA
H?bBBPy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRe,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRU,F,NA
H?bBBPu,F,NA
H?bBBRM,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBQm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBPm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBP],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBO},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRp,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBRh,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBRX,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBPx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRd,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBPt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBPl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBP\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBPr,F,NA
H?bBBPj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBR{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBRm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBR],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBQ},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBP},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBR\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBP|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBRj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBPz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBPn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBR},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBR|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBRz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBRn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBP~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBR~,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0]"
H?bB@r_,F,NA
H?bB@rO,F,NA
H?bB@po,F,NA
H?bB@rG,F,NA
H?bB@qg,F,NA
H?bB@pg,F,NA
H?bB@rC,F,NA
H?bB@qc,F,NA
H?bB@pc,F,NA
H?bB@rA,F,NA
H?bB@qa,F,NA
H?bB@qQ,F,NA
H?bB@ro,F,NA
H?bB@rg,F,NA
H?bB@rW,F,NA
H?bB@qw,F,NA
H?bB@pw,F,NA
H?bB@rc,F,NA
H?bB@rS,F,NA
H?bB@qs,F,NA
H?bB@ps,F,NA
H?bB@rK,F,NA
H?bB@qk,F,NA
H?bB@pk,F,NA
H?bB@q[,F,NA
H?bB@ra,F,NA
H?bB@rQ,F,NA
H?bB@qq,F,NA
H?bB@rI,F,NA
H?bB@qi,F,NA
H?bB@rE,F,NA
H?bB@qh,F,NA
H?bB@ph,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bB@ox,F,NA
H?bB@rw,F,NA
H?bB@rs,F,NA
H?bB@rk,F,NA
H?bB@r[,F,NA
H?bB@q{,F,NA
H?bB@p{,F,NA
H?bB@rq,F,NA
H?bB@ri,F,NA
H?bB@rY,F,NA
H?bB@qy,F,NA
H?bB@re,F,NA
H?bB@rU,F,NA
H?bB@rp,F,NA
H?bB@rh,F,NA
H?bB@rX,F,NA
H?bB@qx,F,NA
H?bB@px,F,NA
H?bB@rd,F,NA
H?bB@rT,F,NA
H?bB@qt,F,NA
H?bB@pt,F,NA
H?bB@rL,F,NA
H?bB@ql,F,NA
H?bB@pl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 2.0]"
H?bB@q\,F,NA
H?bB@rb,F,NA
H?bB@rR,F,NA
H?bB@qr,F,NA
H?bB@rJ,F,NA
H?bB@qj,F,NA
H?bB@rF,F,NA
H?bB@r{,F,NA
H?bB@ry,F,NA
H?bB@ru,F,NA
H?bB@rm,F,NA
H?bB@rx,F,NA
H?bB@rt,F,NA
H?bB@rl,F,NA
H?bB@r\,F,NA
H?bB@q|,F,NA
H?bB@p|,F,NA
H?bB@rr,F,NA
H?bB@rj,F,NA
H?bB@rZ,F,NA
H?bB@qz,F,NA
H?bB@rf,F,NA
H?bB@rV,F,NA
H?bB@r},F,NA
H?bB@r|,F,NA
H?bB@rz,F,NA
H?bB@rv,F,NA
H?bB@rn,F,NA
H?bB@r~,F,NA
H?bBDHw,F,NA
H?bBDHk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBDH[,F,NA
H?bBDJa,F,NA
H?bBDJQ,F,NA
H?bBDHq,F,NA
H?bBDJI,F,NA
H?bBDHi,F,NA
H?bBDHY,F,NA
H?bBDHe,F,NA
H?bBDHM,F,NA
H?bBDGm,F,NA
H?bBDJw,F,NA
H?bBDJs,F,NA
H?bBDJk,F,NA
H?bBDJ[,F,NA
H?bBDI{,F,NA
H?bBDH{,F,NA
H?bBDJq,F,NA
H?bBDJi,F,NA
H?bBDJY,F,NA
H?bBDHy,F,NA
H?bBDJe,F,NA
H?bBDJU,F,NA
H?bBDIu,F,NA
H?bBDHu,F,NA
H?bBDJM,F,NA
H?bBDIm,F,NA
H?bBDHm,F,NA
H?bBDI],F,NA
H?bBDH],F,NA
H?bBDG},F,NA
H?bBDJd,F,NA
H?bBDJT,F,NA
H?bBDHt,F,NA
H?bBDJL,F,NA
H?bBDHl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBDI\,F,NA
H?bBDH\,F,NA
H?bBDJF,F,NA
H?bBDHf,F,NA
H?bBDIV,F,NA
H?bBDHV,F,NA
H?bBDIN,F,NA
H?bBDHN,F,NA
H?bBDG^,F,NA
H?bBDJ{,F,NA
H?bBDJy,F,NA
H?bBDJu,F,NA
H?bBDJm,F,NA
H?bBDJ],F,NA
H?bBDI},F,NA
H?bBDH},F,NA
H?bBDJt,F,NA
H?bBDJl,F,NA
H?bBDJ\,F,NA
H?bBDH|,F,NA
H?bBDJf,F,NA
H?bBDJV,F,NA
H?bBDHv,F,NA
H?bBDJN,F,NA
H?bBDHn,F,NA
H?bBDI^,F,NA
H?bBDH^,F,NA
H?bBDJ},F,NA
H?bBDJ|,F,NA
H?bBDJv,F,NA
H?bBDJn,F,NA
H?bBDJ^,F,NA
H?bBDH~,F,NA
H?bBDJ~,F,NA
H?bBBIw,F,NA
H?bBBJK,F,NA
H?bBBIk,F,NA
H?bBBI[,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBIq,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJI,F,NA
H?bBBIi,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHi,F,NA
H?bBBHY,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBGy,F,NA
H?bBBJE,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBIe,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBHM,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBGm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBHh,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBHL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBHb,F,NA
H?bBBJw,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJs,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBJk,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBJ[,F,NA
H?bBBI{,F,NA
H?bBBH{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBJq,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJi,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJY,F,NA
H?bBBIy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBHy,F,NA
H?bBBJe,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBJU,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBIu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJM,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBIm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBH],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBG},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJp,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBJh,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBJX,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJd,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBJT,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJL,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBH\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJb,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
H?bBBHr,F,NA
H?bBBHj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJ{,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJy,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBJu,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJm,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJ],T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBI},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBH},T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJx,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJt,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJl,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJ\,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBH|,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJr,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBJj,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHz,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBJf,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
H?bBBHv,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0]"
H?bBBHn,T,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]"
